year,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual
2004,80000,1,False,False,False,False,True,False,True,False,False,True
2012,110000,1,False,True,False,False,False,False,True,False,False,True
2005,34000,1,False,False,False,False,True,True,False,False,False,True
2013,20000,1,False,True,False,False,False,True,False,False,False,True
2001,117000,2,False,False,False,False,True,False,True,False,False,True
2014,55000,1,False,False,False,False,True,True,False,False,False,True
2008,60000,1,False,False,False,False,True,False,True,False,False,True
2015,40000,1,False,True,False,False,False,False,True,False,False,True
2013,80000,1,False,True,False,False,False,False,True,False,False,True
2014,110000,1,False,True,False,False,False,False,True,False,False,True
2015,20969,1,False,False,False,False,True,True,False,False,False,True
2016,20194,1,False,False,False,False,True,True,False,False,False,True
2016,34982,1,False,False,False,False,True,True,False,False,False,True
2012,44588,1,False,False,False,False,True,True,False,False,False,True
2016,57904,1,False,True,False,False,False,True,False,False,False,True
2015,59258,1,False,False,False,False,True,True,False,False,False,True
2016,60826,1,False,False,False,False,True,True,False,False,False,True
2014,35000,1,False,False,False,False,True,False,True,False,False,True
2015,110000,2,False,True,False,False,False,False,True,False,False,True
2013,50000,1,False,True,False,False,False,False,True,False,False,True
2016,25000,1,False,False,False,False,True,False,True,False,False,True
2014,40000,1,False,False,False,False,True,False,True,False,False,True
2011,20000,1,False,False,False,False,True,False,True,False,False,True
2011,76000,3,False,True,False,False,False,False,True,False,False,True
2010,100000,3,False,True,False,False,False,False,True,False,False,True
2008,120000,1,False,True,False,False,False,False,True,False,False,True
2010,70000,1,False,False,False,False,True,False,True,False,False,True
2014,70000,3,False,False,False,False,True,False,True,False,False,True
2015,60000,2,False,True,False,False,False,False,True,False,False,True
2014,38000,2,False,False,False,False,True,False,True,False,False,True
2015,19000,1,False,False,False,False,True,False,True,False,False,True
2016,75000,1,False,True,False,False,False,False,True,False,False,True
2015,70000,1,False,True,False,False,False,False,True,False,False,True
2010,180000,1,False,True,False,False,False,False,True,False,False,True
2014,90000,2,False,False,False,False,True,False,True,False,False,True
2014,30000,1,False,True,False,False,False,False,True,False,False,True
2009,60000,1,False,False,False,False,True,False,True,False,False,True
2005,90000,2,False,True,False,False,False,False,True,False,False,True
2015,120000,2,False,False,False,False,True,False,True,False,False,True
2008,70000,3,False,False,False,False,True,False,True,False,False,True
2001,70000,1,False,False,False,False,True,False,True,False,False,True
2007,52000,2,False,False,False,False,True,False,True,False,False,True
2016,160000,1,False,True,False,False,False,False,True,False,False,True
2012,115992,3,False,True,False,False,False,True,False,False,True,False
2014,97000,2,False,True,False,False,False,False,True,False,False,True
2008,100000,3,False,True,False,False,False,False,True,False,False,True
2016,41000,1,False,True,False,False,False,False,True,False,False,True
2012,90000,1,False,True,False,False,False,False,True,False,False,True
2008,90000,1,False,False,False,False,True,False,True,False,False,True
2016,25000,1,False,False,False,False,True,False,True,False,False,True
2010,70000,2,False,True,False,False,False,False,True,False,False,True
2011,60000,1,False,False,False,False,True,False,True,False,False,True
2015,30000,2,False,False,False,False,True,False,True,False,False,True
2015,30000,1,False,False,False,False,True,False,True,False,False,True
2016,60000,1,False,True,False,False,False,False,True,False,False,True
2013,73000,1,False,True,False,False,False,False,True,False,False,True
1992,100000,4,False,False,False,False,True,False,True,False,False,True
2012,110000,2,False,True,False,False,False,False,True,False,False,True
2011,110000,1,False,False,False,True,False,False,True,False,False,True
2012,150000,1,False,True,False,False,False,False,True,False,False,True
2012,109052,1,False,True,False,False,False,True,False,False,False,True
2015,90658,1,False,True,False,False,False,True,False,False,False,True
2014,110000,2,False,True,False,False,False,False,True,False,False,True
2015,25000,1,False,False,False,False,True,False,True,False,False,True
2010,80000,1,False,False,False,False,True,False,True,False,False,True
2007,60000,3,False,False,False,False,True,False,True,False,False,True
2013,81000,1,False,True,False,False,False,True,False,False,True,False
2009,75000,1,False,True,False,False,False,True,False,False,True,False
2012,40700,1,False,False,False,False,True,False,True,False,False,True
2008,42000,1,False,False,False,False,True,True,False,False,False,True
2007,80000,2,False,False,False,False,True,False,True,False,False,True
2014,77000,1,False,False,False,False,True,False,True,False,False,True
2016,6000,1,False,False,False,False,True,True,False,False,False,True
2008,120000,1,False,False,False,False,True,False,True,False,False,True
2007,80000,2,False,False,False,False,True,False,True,False,False,True
2007,85000,2,False,False,False,False,True,False,True,False,False,True
2013,105000,1,False,True,False,False,False,False,True,False,False,True
1998,120000,2,False,False,False,False,True,False,True,False,False,True
2013,54000,1,False,True,False,False,False,True,False,False,False,True
2014,40000,1,False,True,False,False,False,False,True,False,False,True
2013,71000,1,False,True,False,False,False,True,False,False,False,True
2016,72500,1,False,False,False,False,True,True,False,False,False,True
2013,76600,1,False,False,False,False,True,True,False,False,False,True
2014,40000,1,False,False,False,False,True,False,True,False,False,True
2011,110000,1,False,True,False,False,False,False,True,False,False,True
2012,63000,1,False,False,False,False,True,True,False,False,False,True
2016,60000,1,False,True,False,False,False,False,True,False,False,True
2014,58000,1,False,False,False,False,True,False,True,False,False,True
2010,80000,2,False,False,False,False,True,False,True,False,False,True
2012,80000,1,False,True,False,False,False,False,True,False,False,True
2013,70000,2,False,False,False,False,True,False,True,False,False,True
2011,97700,4,False,False,False,False,True,False,True,False,False,True
2016,36000,2,False,True,False,False,False,False,True,False,False,True
2008,90000,2,False,True,False,False,False,False,True,False,False,True
2015,130000,1,False,True,False,False,False,False,True,False,False,True
2010,120000,2,False,True,False,False,False,False,True,False,False,True
2008,120000,3,False,False,False,False,True,False,True,False,False,True
2012,170000,3,False,False,False,True,False,False,True,False,False,True
2016,37500,2,False,False,False,False,True,False,True,False,False,True
1999,50000,3,False,False,False,False,True,False,True,False,False,True
2007,145000,3,False,False,False,False,True,False,True,False,False,True
2016,60000,1,False,False,False,False,True,False,True,False,False,True
2016,30000,1,False,False,False,False,True,False,True,False,False,True
2016,35000,1,False,False,False,False,True,False,True,False,False,True
2012,60000,1,False,True,False,False,False,False,True,False,False,True
2015,40000,1,False,False,False,False,True,False,True,False,False,True
2003,50000,4,False,False,False,False,True,False,True,False,False,True
2015,23800,2,False,False,False,False,True,False,True,False,False,True
2015,70000,1,False,True,False,False,False,False,True,False,False,True
2010,90000,2,False,False,False,True,False,False,True,False,False,True
2008,102000,2,False,False,False,False,True,False,True,False,False,True
2013,80000,1,False,False,False,False,True,False,True,False,False,True
2011,50000,1,False,False,False,False,True,False,True,False,False,True
2008,35000,2,False,False,False,False,True,False,True,False,False,True
2011,20000,1,False,False,False,False,True,False,True,False,False,True
2014,99000,1,False,True,False,False,False,False,True,False,True,False
2008,90000,1,False,False,False,False,True,False,True,False,False,True
2007,47000,1,False,False,False,False,True,True,False,False,True,False
2010,90000,3,False,True,False,False,False,False,True,False,False,True
2012,15000,1,False,False,False,False,True,False,True,False,False,True
2009,40000,1,False,False,False,False,True,False,True,False,False,True
2008,60000,1,False,False,False,False,True,False,True,False,False,True
2016,20000,1,False,False,False,False,True,False,True,False,False,True
2016,27000,1,False,False,False,False,True,False,True,False,False,True
2015,25000,1,False,False,False,False,True,False,True,False,False,True
2007,100000,1,False,False,False,False,True,False,True,False,False,True
2014,100000,2,False,True,False,False,False,False,True,False,False,True
2007,110000,1,False,False,False,False,True,False,True,False,False,True
2016,60000,2,False,True,False,False,False,False,True,False,False,True
2012,70000,2,False,True,False,False,False,False,True,False,False,True
2004,110000,2,False,False,False,False,True,False,True,False,False,True
2016,30000,2,False,False,False,False,True,False,True,False,False,True
2011,90000,2,False,True,False,False,False,False,True,False,False,True
2006,50000,1,False,True,False,False,False,False,True,False,False,True
2003,100000,2,False,False,False,False,True,False,True,False,False,True
2010,50000,2,False,False,False,False,True,False,True,False,False,True
2015,210000,1,False,True,False,False,False,False,True,False,False,True
2013,70000,2,False,True,False,False,False,False,True,False,False,True
2010,100000,2,False,False,False,False,True,False,True,False,False,True
2011,160000,2,False,False,False,False,True,False,True,False,False,True
2013,70000,1,False,True,False,False,False,False,True,False,False,True
2008,70000,2,False,False,False,False,True,False,True,False,False,True
2012,60000,3,False,False,False,False,True,False,True,False,True,False
2013,150000,1,False,True,False,False,False,False,True,False,False,True
2009,83000,2,False,False,False,False,True,False,True,False,False,True
2012,250000,1,False,True,False,False,False,False,True,False,False,True
2015,21000,1,False,False,False,False,True,False,True,False,False,True
2012,50000,2,False,False,False,False,True,False,True,False,False,True
2007,50000,2,False,False,False,False,True,False,True,False,False,True
2012,48500,2,False,True,False,False,False,False,True,False,True,False
2007,60000,3,False,False,False,False,True,False,True,False,False,True
2010,90000,2,False,True,False,False,False,False,True,False,False,True
2010,240000,3,False,True,False,False,False,False,True,False,False,True
2015,70000,2,False,False,False,False,True,False,True,False,False,True
2014,50000,1,False,False,False,False,True,False,True,False,False,True
2016,110000,1,False,False,False,False,True,False,True,False,False,True
2016,175000,1,False,True,False,False,False,False,True,False,False,True
2011,60000,2,True,False,False,False,False,False,True,False,False,True
2013,100000,2,False,True,False,False,False,False,True,False,False,True
2011,100000,1,False,True,False,False,False,False,True,False,False,True
2013,63000,1,False,True,False,False,False,False,True,False,False,True
2016,80000,2,True,False,False,False,False,False,True,False,False,True
2013,55000,1,False,True,False,False,False,False,True,False,False,True
2013,55000,1,False,True,False,False,False,False,True,False,False,True
2015,60000,1,False,False,False,False,True,False,True,False,False,True
2015,48000,1,False,False,False,False,True,True,False,False,False,True
2010,80000,2,False,False,False,False,True,False,True,False,False,True
2012,70000,1,False,True,False,False,False,False,True,False,False,True
2016,50000,2,False,True,False,False,False,False,True,False,False,True
2010,80000,2,False,True,False,False,False,False,True,False,False,True
2016,5000,1,False,True,False,False,False,False,True,False,False,True
2004,58000,1,False,False,False,False,True,False,True,False,False,True
2015,12000,1,False,False,False,False,True,False,True,False,False,True
2012,45000,2,False,False,False,False,True,False,True,False,False,True
2015,10000,1,False,False,False,False,True,False,True,False,False,True
2008,50000,1,False,False,False,False,True,False,True,False,False,True
2002,40000,4,False,False,False,False,True,False,True,False,False,True
2010,100000,3,False,True,False,False,False,False,True,False,False,True
2012,80000,2,False,True,False,False,False,False,True,False,False,True
2011,110000,2,False,True,False,False,False,False,True,False,False,True
2008,120000,1,False,False,False,False,True,False,True,False,False,True
2010,10000,1,False,False,False,False,True,False,True,False,False,True
2013,60000,2,False,True,False,False,False,False,True,False,False,True
2010,72000,2,False,True,False,False,False,False,True,False,False,True
2013,60000,2,False,True,False,False,False,False,True,False,False,True
2006,110000,1,False,False,False,False,True,False,True,False,False,True
2013,50000,1,False,False,False,False,True,False,True,False,False,True
2014,120000,3,False,True,False,False,False,False,True,False,False,True
2016,55000,1,False,True,False,False,False,False,True,False,False,True
2016,110000,1,False,True,False,False,False,False,True,False,True,False
2014,80000,2,False,True,False,False,False,False,True,False,False,True
2009,120000,1,False,False,False,False,True,False,True,False,False,True
2010,100000,2,False,True,False,False,False,False,True,False,False,True
2006,60000,2,False,False,False,False,True,True,False,False,False,True
2008,54000,1,False,False,False,False,True,True,False,False,False,True
2015,17100,2,False,False,False,False,True,True,False,False,False,True
2015,146000,1,False,True,False,False,False,True,False,False,False,True
2013,98000,1,False,True,False,False,False,True,False,False,True,False
2011,224642,2,False,True,False,False,False,True,False,False,False,True
1998,120000,2,False,False,False,False,True,False,True,False,False,True
2011,175000,1,False,True,False,False,False,False,True,False,False,True
2013,69000,1,False,True,False,False,False,False,True,False,False,True
2015,60000,3,False,True,False,False,False,False,True,False,False,True
2006,222435,2,False,True,False,False,False,False,True,False,False,True
2010,110000,1,False,False,False,False,True,False,True,False,False,True
2014,78000,2,False,True,False,False,False,False,True,False,False,True
2016,40000,1,False,False,False,False,True,False,True,False,False,True
2013,120000,1,False,True,False,False,False,False,True,False,False,True
1997,70000,1,False,False,False,False,True,False,True,False,True,False
2016,93000,1,False,True,False,False,False,False,True,False,False,True
2016,159000,1,False,True,False,False,False,False,True,False,False,True
2014,75000,2,False,True,False,False,False,False,True,False,False,True
2006,101100,3,False,True,False,False,False,False,True,False,False,True
2011,66000,1,False,True,False,False,False,False,True,False,False,True
2012,30000,2,False,False,False,False,True,False,True,False,False,True
2012,126000,2,False,True,False,False,False,False,True,False,False,True
2015,70000,1,False,True,False,False,False,False,True,False,False,True
2010,100000,1,False,True,False,False,False,False,True,False,False,True
2007,60000,1,False,False,False,False,True,False,True,False,True,False
2014,70000,1,False,False,False,False,True,False,True,False,False,True
2016,40000,1,False,False,False,False,True,False,True,False,False,True
2011,80000,3,False,True,False,False,False,False,True,False,False,True
2011,134444,2,False,False,False,False,True,False,True,False,True,False
2009,120000,2,False,False,False,False,True,False,True,False,False,True
2011,120000,1,False,True,False,False,False,False,True,False,False,True
2014,238000,1,False,True,False,False,False,False,True,False,False,True
2008,100000,2,False,False,False,False,True,False,True,False,False,True
2011,110000,2,False,True,False,False,False,False,True,False,False,True
2003,165000,2,False,False,False,False,True,False,True,False,False,True
2014,70000,2,False,True,False,False,False,False,True,False,False,True
2011,60000,2,False,False,False,False,True,False,True,False,False,True
2013,115000,3,False,True,False,False,False,False,True,False,False,True
2007,80000,2,False,False,False,False,True,False,True,False,False,True
2011,65000,1,False,False,False,False,True,True,False,False,False,True
2010,150000,2,False,True,False,False,False,False,True,False,False,True
2015,75000,2,False,True,False,False,False,True,False,False,False,True
2012,63700,1,False,True,False,False,False,False,True,False,False,True
2009,105000,2,False,True,False,False,False,False,True,False,False,True
2016,40000,1,False,True,False,False,False,False,True,False,False,True
2016,90000,2,False,True,False,False,False,False,True,False,False,True
2015,75000,2,False,True,False,False,False,True,False,False,False,True
2009,30000,2,False,False,False,False,True,False,True,False,False,True
2014,100000,2,False,True,False,False,False,False,True,False,False,True
2009,155000,3,False,True,False,False,False,False,True,False,True,False
2012,149000,2,False,True,False,False,False,False,True,False,True,False
2012,100000,2,False,True,False,False,False,False,True,False,True,False
2012,90000,2,False,False,False,False,True,False,True,False,False,True
2009,75000,1,False,True,False,False,False,False,True,False,False,True
2009,120000,2,False,True,False,False,False,False,True,False,False,True
2016,90000,2,False,True,False,False,False,False,True,False,False,True
2015,55000,1,False,False,False,False,True,False,True,False,False,True
2010,70000,1,False,True,False,False,False,False,True,False,False,True
2016,95000,2,False,True,False,False,False,False,True,False,False,True
2014,50000,1,False,True,False,False,False,False,True,False,False,True
2016,50000,1,False,True,False,False,False,False,True,False,False,True
2014,60516,1,False,False,False,False,True,False,True,False,False,True
2012,235000,2,False,True,False,False,False,False,True,False,False,True
2007,76731,1,False,True,False,False,False,True,False,False,True,False
2016,64000,1,False,True,False,False,False,True,False,False,False,True
2014,65000,1,False,True,False,False,False,True,False,False,False,True
2014,77000,1,False,True,False,False,False,True,False,False,False,True
2011,24000,1,False,False,False,False,True,True,False,False,False,True
2014,63840,1,False,False,False,False,True,True,False,False,False,True
2011,76400,2,False,True,False,False,False,False,True,False,False,True
1998,70000,3,False,False,False,False,True,False,True,False,False,True
1998,70000,3,False,False,False,False,True,False,True,False,False,True
2011,80000,3,False,True,False,False,False,False,True,False,False,True
2010,100000,4,False,False,False,False,True,False,True,False,False,True
2011,70000,1,False,False,False,False,True,False,True,False,False,True
2015,40000,1,False,False,False,False,True,False,True,False,False,True
2006,54000,1,False,False,False,False,True,False,True,False,False,True
2009,90000,1,False,True,False,False,False,False,True,False,False,True
2007,52000,1,False,False,False,False,True,False,True,False,False,True
2012,200000,3,False,True,False,False,False,False,True,False,False,True
2016,35000,2,False,True,False,False,False,False,True,False,False,True
2013,110000,1,False,True,False,False,False,False,True,False,False,True
2009,50000,1,False,True,False,False,False,False,True,False,False,True
2012,44000,1,False,False,False,False,True,False,True,False,False,True
2010,90000,2,False,False,False,False,True,False,True,False,False,True
2014,50000,2,False,False,False,False,True,False,True,False,False,True
2012,50000,1,False,False,False,False,True,False,True,False,False,True
2007,81366,1,False,False,False,False,True,False,True,False,False,True
2006,110000,1,False,False,False,False,True,False,True,False,False,True
2006,300000,1,False,True,False,False,False,False,True,False,False,True
2010,70000,1,False,False,False,False,True,False,True,False,False,True
2013,100000,1,False,True,False,False,False,False,True,False,False,True
2005,70000,2,False,False,False,False,True,False,True,False,False,True
2013,50000,1,False,True,False,False,False,False,True,False,False,True
2009,180000,2,False,True,False,False,False,False,True,False,False,True
2008,50000,2,False,False,False,False,True,False,True,False,False,True
2007,90000,2,False,False,False,False,True,False,True,False,False,True
2012,110000,1,False,True,False,False,False,False,True,False,False,True
2016,65000,1,False,True,False,False,False,False,True,False,False,True
2009,130000,1,False,True,False,False,False,False,True,False,False,True
2013,75000,2,False,True,False,False,False,False,True,False,False,True
2014,110000,2,False,True,False,False,False,False,True,False,False,True
2014,50000,1,False,False,False,False,True,False,True,False,False,True
1997,80000,2,False,False,False,False,True,False,True,False,False,True
2009,80000,2,False,False,False,False,True,False,True,False,False,True
2013,60000,2,False,False,False,False,True,False,True,False,False,True
2009,90000,2,False,False,False,False,True,False,True,False,False,True
2010,87000,1,False,True,False,False,False,False,True,False,False,True
2011,80000,1,False,True,False,False,False,False,True,False,False,True
2015,50000,1,False,True,False,False,False,False,True,False,False,True
2013,60000,1,False,False,False,False,True,False,True,False,False,True
2015,50000,1,False,False,False,False,True,False,True,False,False,True
2014,40000,3,False,True,False,False,False,False,True,False,False,True
2008,60000,2,False,False,False,False,True,False,True,False,False,True
2015,55000,1,False,True,False,False,False,False,True,False,False,True
2012,80000,1,False,True,False,False,False,False,True,False,False,True
2012,295000,1,False,True,False,False,False,False,True,False,False,True
2015,80000,1,False,False,False,False,True,False,True,False,False,True
2012,158000,3,False,True,False,False,False,False,True,False,False,True
2006,400000,3,False,True,False,False,False,False,True,False,False,True
2016,25000,1,False,False,False,False,True,False,True,False,False,True
2015,70000,1,False,False,False,False,True,False,True,False,False,True
2009,50000,1,False,False,False,False,True,False,True,False,False,True
2016,19495,1,False,False,False,False,True,True,False,False,False,True
2013,62668,1,False,True,False,False,False,True,False,False,False,True
2013,85710,1,False,True,False,False,False,True,False,False,False,True
2011,55130,2,False,True,False,False,False,True,False,False,False,True
2014,63356,2,False,True,False,False,False,True,False,False,False,True
2012,129627,1,False,True,False,False,False,True,False,False,False,True
2010,15000,1,False,False,False,False,True,False,True,False,False,True
2012,70000,2,False,False,False,False,True,False,True,False,False,True
2011,60000,3,False,False,False,False,True,False,True,False,False,True
2014,15000,1,False,False,False,False,True,False,True,False,False,True
2013,45000,1,False,True,False,False,False,False,True,False,False,True
2014,38500,1,False,False,False,False,True,False,True,False,False,True
2011,25000,1,False,False,False,False,True,False,True,False,False,True
2013,35000,1,False,True,False,False,False,False,True,False,False,True
2009,110000,2,False,True,False,False,False,False,True,False,False,True
2012,40000,1,False,False,False,False,True,False,True,False,False,True
2007,110000,2,False,False,False,False,True,False,True,False,False,True
2013,20000,3,False,True,False,False,False,False,True,False,False,True
2012,14987,1,False,False,False,False,True,True,False,False,False,True
2016,25061,1,False,True,False,False,False,True,False,False,False,True
2014,44875,1,False,True,False,False,False,True,False,False,False,True
2014,89741,2,False,True,False,False,False,True,False,False,False,True
2016,65000,1,False,True,False,False,False,True,False,False,False,True
2016,35000,1,False,True,False,False,False,True,False,False,False,True
2009,347089,1,False,True,False,False,False,True,False,False,False,True
2010,34500,1,False,True,False,False,False,False,True,False,False,True
2010,80000,2,True,False,False,False,False,False,True,False,False,True
2016,60000,1,False,True,False,False,False,False,True,False,False,True
2015,110000,1,False,True,False,False,False,False,True,False,False,True
2014,61000,1,False,False,False,False,True,False,True,False,False,True
2014,90000,1,False,True,False,False,False,False,True,False,False,True
2015,43000,2,False,False,False,False,True,False,True,False,False,True
2016,25000,1,False,False,False,False,True,False,True,False,False,True
2013,222252,1,False,True,False,False,False,False,True,False,False,True
2009,50000,2,False,False,False,False,True,False,True,False,False,True
2013,80000,1,False,True,False,False,False,False,True,False,False,True
2012,35000,1,False,True,False,False,False,False,True,False,False,True
2007,85000,2,False,False,False,False,True,False,True,False,False,True
2011,110000,3,False,True,False,False,False,False,True,False,False,True
2006,70000,2,False,False,False,False,True,False,True,False,False,True
2014,100000,1,False,True,False,False,False,False,True,False,False,True
2013,120000,2,False,True,False,False,False,False,True,False,False,True
2015,89000,1,False,True,False,False,False,False,True,False,False,True
2013,120000,1,False,True,False,False,False,False,True,False,False,True
2013,40000,2,False,False,False,False,True,False,True,False,False,True
2013,125000,2,False,True,False,False,False,False,True,False,False,True
2015,110000,2,False,False,False,False,True,False,True,False,False,True
2011,120000,2,False,True,False,False,False,False,True,False,False,True
2014,90000,1,False,True,False,False,False,False,True,False,False,True
2014,90000,1,False,True,False,False,False,False,True,False,False,True
2015,110000,1,False,False,False,True,False,False,True,False,False,True
2014,87000,2,False,True,False,False,False,False,True,False,False,True
2014,15000,1,False,True,False,False,False,False,True,False,False,True
2015,70000,1,False,False,False,False,True,False,True,False,False,True
2012,38000,1,False,False,False,False,True,False,True,False,False,True
2011,64000,2,False,False,False,False,True,False,True,False,False,True
2015,55250,1,False,True,False,False,False,False,True,False,False,True
2011,110000,1,False,True,False,False,False,False,True,False,False,True
2012,70000,1,False,False,False,False,True,False,True,False,True,False
2010,60000,3,False,True,False,False,False,False,True,False,False,True
2016,60000,1,False,True,False,False,False,False,True,False,False,True
2012,120000,2,False,True,False,False,False,False,True,False,False,True
2012,97000,2,False,True,False,False,False,False,True,False,False,True
2007,130000,2,False,False,False,False,True,False,True,False,False,True
2013,50000,1,False,False,False,False,True,False,True,False,False,True
2012,120000,2,False,True,False,False,False,False,True,False,False,True
2015,68000,1,False,True,False,False,False,False,True,False,False,True
2006,100000,2,False,False,False,False,True,False,True,False,False,True
2013,80000,1,False,True,False,False,False,False,True,False,False,True
2012,67000,2,True,False,False,False,False,True,False,False,False,True
2015,60000,1,False,False,False,False,True,False,True,False,False,True
2016,20000,1,False,False,False,False,True,False,True,False,False,True
2013,70000,2,False,True,False,False,False,False,True,False,False,True
2007,162000,1,False,False,False,True,False,False,True,False,False,True
2010,205000,2,False,True,False,False,False,False,True,False,False,True
2008,70000,3,False,False,False,False,True,False,True,False,True,False
2014,100000,2,False,True,False,False,False,False,True,False,False,True
2013,70000,2,False,True,False,False,False,False,True,False,False,True
2011,220000,1,False,True,False,False,False,False,True,False,False,True
2015,80000,2,False,False,False,False,True,False,True,False,False,True
2010,120000,1,False,True,False,False,False,False,True,False,False,True
2013,80000,1,False,True,False,False,False,False,True,False,False,True
2010,90000,1,False,False,False,False,True,False,True,False,False,True
2012,140000,2,False,True,False,False,False,False,True,False,False,True
2011,120000,2,False,True,False,False,False,False,True,False,False,True
2015,60000,1,False,True,False,False,False,False,True,False,False,True
2011,80000,2,False,True,False,False,False,False,True,False,False,True
2014,60000,2,False,False,False,False,True,False,True,False,False,True
2012,90000,2,False,True,False,False,False,False,True,False,False,True
2012,80000,1,False,True,False,False,False,False,True,False,False,True
2008,175000,2,False,True,False,False,False,False,True,False,False,True
2012,90000,1,False,True,False,False,False,False,True,False,False,True
2007,70000,1,False,False,False,False,True,False,True,False,False,True
2016,35000,1,False,True,False,False,False,False,True,False,False,True
2012,40000,1,False,True,False,False,False,False,True,False,False,True
2013,88000,1,False,True,False,False,False,True,False,False,True,False
2015,55000,1,False,True,False,False,False,True,False,False,False,True
2014,71014,1,False,True,False,False,False,True,False,False,False,True
2015,60000,1,False,True,False,False,False,True,False,False,False,True
2014,70000,1,False,True,False,False,False,False,True,False,False,True
2012,60000,1,False,False,False,False,True,True,False,False,True,False
2012,92000,3,False,True,False,False,False,True,False,False,False,True
2014,89126,1,False,True,False,False,False,False,True,False,False,True
2009,134000,1,False,True,False,False,False,False,True,False,True,False
2016,42500,1,False,True,False,False,False,True,False,False,False,True
2012,42000,1,False,True,False,False,False,True,False,False,True,False
2015,70000,2,False,True,False,False,False,False,True,False,True,False
2004,110000,3,False,False,False,False,True,False,True,False,False,True
2014,131365,1,False,True,False,False,False,False,True,False,False,True
2016,48980,1,False,True,False,False,False,True,False,False,True,False
2014,46000,1,False,False,False,False,True,True,False,False,True,False
2009,60000,3,False,False,False,False,True,False,True,False,False,True
2015,58000,1,False,True,False,False,False,True,False,False,False,True
2016,22000,1,False,True,False,False,False,True,False,False,False,True
2009,70000,4,False,False,False,False,True,False,True,False,False,True
2012,98900,3,False,True,False,False,False,False,True,False,False,True
2012,125000,1,False,True,False,False,False,False,True,False,False,True
2014,80000,2,False,False,False,False,True,False,True,False,False,True
2010,80000,4,True,False,False,False,False,False,True,False,False,True
2012,80000,2,False,True,False,False,False,False,True,False,False,True
2014,30000,1,False,True,False,False,False,False,True,False,False,True
2011,180000,3,False,True,False,False,False,False,True,False,False,True
2015,60000,1,False,True,False,False,False,False,True,False,False,True
2013,86000,1,False,True,False,False,False,True,False,False,True,False
2015,127643,1,False,True,False,False,False,True,False,False,True,False
2014,145000,1,False,True,False,False,False,False,True,False,False,True
2014,102354,1,False,True,False,False,False,True,False,False,True,False
1999,70000,4,False,False,False,False,True,False,True,False,False,True
2014,58000,1,False,False,False,False,True,True,False,False,False,True
2013,100000,1,False,True,False,False,False,False,True,False,False,True
2014,62237,1,False,False,False,False,True,True,False,False,True,False
2005,90000,2,False,False,False,False,True,True,False,False,False,True
1999,100000,2,False,False,False,False,True,False,True,False,False,True
2015,32686,1,False,False,False,False,True,True,False,False,False,True
2014,49654,1,False,True,False,False,False,True,False,False,False,True
2016,45457,1,False,False,False,False,True,True,False,False,False,True
2016,48220,1,False,False,False,False,True,True,False,False,False,True
2008,60208,1,False,True,False,False,False,True,False,False,False,True
2013,80000,1,False,True,False,False,False,True,False,False,False,True
2008,98600,1,False,True,False,False,False,True,False,False,True,False
2016,13000,1,False,False,False,False,True,True,False,False,True,False
2015,30000,1,False,True,False,False,False,True,False,False,True,False
2010,100000,1,False,True,False,False,False,True,False,False,True,False
2015,58000,1,False,False,False,False,True,True,False,False,True,False
2015,64541,1,False,True,False,False,False,True,False,False,False,True
2013,71500,1,False,True,False,False,False,True,False,False,False,True
2008,80000,1,False,False,False,False,True,False,True,False,False,True
2007,90000,2,False,False,False,False,True,False,True,False,False,True
2012,28000,1,False,False,False,False,True,False,True,False,False,True
2015,200000,1,False,True,False,False,False,False,True,False,False,True
2000,90000,2,False,False,False,False,True,False,True,False,False,True
2009,100000,2,False,False,False,False,True,False,True,False,False,True
2013,100000,1,False,True,False,False,False,False,True,False,False,True
2007,90000,1,False,False,False,False,True,False,True,False,False,True
2015,30000,1,False,False,False,False,True,False,True,False,False,True
2012,92686,2,False,True,False,False,False,True,False,False,False,True
2010,300000,3,False,False,False,False,True,False,True,False,False,True
2011,90000,2,False,False,False,False,True,False,True,False,False,True
2003,60000,1,False,False,False,False,True,False,True,False,False,True
2004,90000,4,False,False,False,False,True,False,True,False,False,True
2013,80000,1,False,True,False,False,False,False,True,False,False,True
2002,100000,1,False,False,False,False,True,False,True,False,False,True
2008,120000,2,False,False,False,False,True,False,True,False,False,True
2014,55000,1,False,False,False,False,True,False,True,False,False,True
2011,40000,2,False,False,False,False,True,False,True,False,False,True
2005,50000,2,False,True,False,False,False,False,True,False,False,True
2010,90000,2,False,False,False,False,True,False,True,False,False,True
2013,38500,1,False,True,False,False,False,False,True,False,False,True
2001,49359,3,False,False,False,False,True,False,True,False,False,True
2005,70000,2,False,False,False,False,True,False,True,False,False,True
2008,90000,2,False,False,False,False,True,False,True,False,False,True
2010,50000,2,False,False,False,False,True,False,True,False,False,True
2012,108731,1,False,True,False,False,False,False,True,False,False,True
2010,120000,1,False,True,False,False,False,False,True,False,False,True
2016,60000,1,False,True,False,False,False,False,True,False,False,True
2007,90000,3,False,True,False,False,False,False,True,False,False,True
2014,140000,2,False,True,False,False,False,False,True,False,False,True
2014,80000,1,False,False,False,False,True,False,True,False,False,True
2013,90000,1,False,True,False,False,False,False,True,False,False,True
