buying_price,maintenance_cost,doors,persons_capacity,luggage_boot,safety,evaluation
0.0,2.0,3.0,2.0,1.0,2.0,vgood
0.0,2.0,3.0,2.0,2.0,0.0,unacc
0.0,2.0,3.0,2.0,2.0,1.0,acc
0.0,2.0,3.0,2.0,2.0,2.0,vgood
0.0,1.0,0.0,0.0,0.0,0.0,unacc
0.0,1.0,0.0,0.0,0.0,1.0,unacc
0.0,1.0,0.0,0.0,0.0,2.0,unacc
0.0,1.0,0.0,0.0,1.0,0.0,unacc
0.0,1.0,0.0,0.0,1.0,1.0,unacc
0.0,1.0,0.0,0.0,1.0,2.0,unacc
0.0,1.0,0.0,0.0,2.0,0.0,unacc
0.0,1.0,0.0,0.0,2.0,1.0,unacc
0.0,1.0,0.0,0.0,2.0,2.0,unacc
0.0,1.0,0.0,1.0,0.0,0.0,unacc
0.0,1.0,0.0,1.0,0.0,1.0,acc
0.0,1.0,0.0,1.0,0.0,2.0,good
0.0,1.0,0.0,1.0,1.0,0.0,unacc
0.0,1.0,0.0,1.0,1.0,1.0,acc
0.0,1.0,0.0,1.0,1.0,2.0,good
0.0,1.0,0.0,1.0,2.0,0.0,unacc
0.0,1.0,0.0,1.0,2.0,1.0,good
0.0,1.0,0.0,1.0,2.0,2.0,vgood
0.0,1.0,0.0,2.0,0.0,0.0,unacc
0.0,1.0,0.0,2.0,0.0,1.0,unacc
0.0,1.0,0.0,2.0,0.0,2.0,unacc
0.0,1.0,0.0,2.0,1.0,0.0,unacc
0.0,1.0,0.0,2.0,1.0,1.0,acc
0.0,1.0,0.0,2.0,1.0,2.0,good
0.0,1.0,0.0,2.0,2.0,0.0,unacc
0.0,1.0,0.0,2.0,2.0,1.0,good
0.0,1.0,0.0,2.0,2.0,2.0,vgood
0.0,1.0,1.0,0.0,0.0,0.0,unacc
0.0,1.0,1.0,0.0,0.0,1.0,unacc
0.0,1.0,1.0,0.0,0.0,2.0,unacc
0.0,1.0,1.0,0.0,1.0,0.0,unacc
0.0,1.0,1.0,0.0,1.0,1.0,unacc
0.0,1.0,1.0,0.0,1.0,2.0,unacc
0.0,1.0,1.0,0.0,2.0,0.0,unacc
0.0,1.0,1.0,0.0,2.0,1.0,unacc
0.0,1.0,1.0,0.0,2.0,2.0,unacc
0.0,1.0,1.0,1.0,0.0,0.0,unacc
0.0,1.0,1.0,1.0,0.0,1.0,acc
0.0,1.0,1.0,1.0,0.0,2.0,good
0.0,1.0,1.0,1.0,1.0,0.0,unacc
0.0,1.0,1.0,1.0,1.0,1.0,acc
0.0,1.0,1.0,1.0,1.0,2.0,good
0.0,1.0,1.0,1.0,2.0,0.0,unacc
0.0,1.0,1.0,1.0,2.0,1.0,good
0.0,1.0,1.0,1.0,2.0,2.0,vgood
0.0,1.0,1.0,2.0,0.0,0.0,unacc
0.0,1.0,1.0,2.0,0.0,1.0,acc
0.0,1.0,1.0,2.0,0.0,2.0,good
0.0,1.0,1.0,2.0,1.0,0.0,unacc
0.0,1.0,1.0,2.0,1.0,1.0,good
0.0,1.0,1.0,2.0,1.0,2.0,vgood
0.0,1.0,1.0,2.0,2.0,0.0,unacc
0.0,1.0,1.0,2.0,2.0,1.0,good
0.0,1.0,1.0,2.0,2.0,2.0,vgood
0.0,1.0,2.0,0.0,0.0,0.0,unacc
0.0,1.0,2.0,0.0,0.0,1.0,unacc
0.0,1.0,2.0,0.0,0.0,2.0,unacc
0.0,1.0,2.0,0.0,1.0,0.0,unacc
0.0,1.0,2.0,0.0,1.0,1.0,unacc
0.0,1.0,2.0,0.0,1.0,2.0,unacc
0.0,1.0,2.0,0.0,2.0,0.0,unacc
0.0,1.0,2.0,0.0,2.0,1.0,unacc
0.0,1.0,2.0,0.0,2.0,2.0,unacc
0.0,1.0,2.0,1.0,0.0,0.0,unacc
0.0,1.0,2.0,1.0,0.0,1.0,acc
0.0,1.0,2.0,1.0,0.0,2.0,good
0.0,1.0,2.0,1.0,1.0,0.0,unacc
0.0,1.0,2.0,1.0,1.0,1.0,good
0.0,1.0,2.0,1.0,1.0,2.0,vgood
0.0,1.0,2.0,1.0,2.0,0.0,unacc
0.0,1.0,2.0,1.0,2.0,1.0,good
0.0,1.0,2.0,1.0,2.0,2.0,vgood
0.0,1.0,2.0,2.0,0.0,0.0,unacc
0.0,1.0,2.0,2.0,0.0,1.0,acc
0.0,1.0,2.0,2.0,0.0,2.0,good
0.0,1.0,2.0,2.0,1.0,0.0,unacc
0.0,1.0,2.0,2.0,1.0,1.0,good
0.0,1.0,2.0,2.0,1.0,2.0,vgood
0.0,1.0,2.0,2.0,2.0,0.0,unacc
0.0,1.0,2.0,2.0,2.0,1.0,good
0.0,1.0,2.0,2.0,2.0,2.0,vgood
0.0,1.0,3.0,0.0,0.0,0.0,unacc
0.0,1.0,3.0,0.0,0.0,1.0,unacc
0.0,1.0,3.0,0.0,0.0,2.0,unacc
0.0,1.0,3.0,0.0,1.0,0.0,unacc
0.0,1.0,3.0,0.0,1.0,1.0,unacc
0.0,1.0,3.0,0.0,1.0,2.0,unacc
0.0,1.0,3.0,0.0,2.0,0.0,unacc
0.0,1.0,3.0,0.0,2.0,1.0,unacc
0.0,1.0,3.0,0.0,2.0,2.0,unacc
0.0,1.0,3.0,1.0,0.0,0.0,unacc
0.0,1.0,3.0,1.0,0.0,1.0,acc
0.0,1.0,3.0,1.0,0.0,2.0,good
0.0,1.0,3.0,1.0,1.0,0.0,unacc
0.0,1.0,3.0,1.0,1.0,1.0,good
0.0,1.0,3.0,1.0,1.0,2.0,vgood
0.0,1.0,3.0,1.0,2.0,0.0,unacc
0.0,1.0,3.0,1.0,2.0,1.0,good
0.0,1.0,3.0,1.0,2.0,2.0,vgood
0.0,1.0,3.0,2.0,0.0,0.0,unacc
0.0,1.0,3.0,2.0,0.0,1.0,acc
0.0,1.0,3.0,2.0,0.0,2.0,good
0.0,1.0,3.0,2.0,1.0,0.0,unacc
0.0,1.0,3.0,2.0,1.0,1.0,good
0.0,1.0,3.0,2.0,1.0,2.0,vgood
0.0,1.0,3.0,2.0,2.0,0.0,unacc
0.0,1.0,3.0,2.0,2.0,1.0,good
0.0,1.0,3.0,2.0,2.0,2.0,vgood
0.0,0.0,0.0,0.0,0.0,0.0,unacc
0.0,0.0,0.0,0.0,0.0,1.0,unacc
0.0,0.0,0.0,0.0,0.0,2.0,unacc
0.0,0.0,0.0,0.0,1.0,0.0,unacc
0.0,0.0,0.0,0.0,1.0,1.0,unacc
0.0,0.0,0.0,0.0,1.0,2.0,unacc
0.0,0.0,0.0,0.0,2.0,0.0,unacc
0.0,0.0,0.0,0.0,2.0,1.0,unacc
0.0,0.0,0.0,0.0,2.0,2.0,unacc
0.0,0.0,0.0,1.0,0.0,0.0,unacc
0.0,0.0,0.0,1.0,0.0,1.0,acc
0.0,0.0,0.0,1.0,0.0,2.0,good
0.0,0.0,0.0,1.0,1.0,0.0,unacc
0.0,0.0,0.0,1.0,1.0,1.0,acc
0.0,0.0,0.0,1.0,1.0,2.0,good
0.0,0.0,0.0,1.0,2.0,0.0,unacc
0.0,0.0,0.0,1.0,2.0,1.0,good
0.0,0.0,0.0,1.0,2.0,2.0,vgood
0.0,0.0,0.0,2.0,0.0,0.0,unacc
0.0,0.0,0.0,2.0,0.0,1.0,unacc
0.0,0.0,0.0,2.0,0.0,2.0,unacc
0.0,0.0,0.0,2.0,1.0,0.0,unacc
0.0,0.0,0.0,2.0,1.0,1.0,acc
0.0,0.0,0.0,2.0,1.0,2.0,good
0.0,0.0,0.0,2.0,2.0,0.0,unacc
0.0,0.0,0.0,2.0,2.0,1.0,good
0.0,0.0,0.0,2.0,2.0,2.0,vgood
0.0,0.0,1.0,0.0,0.0,0.0,unacc
0.0,0.0,1.0,0.0,0.0,1.0,unacc
0.0,0.0,1.0,0.0,0.0,2.0,unacc
0.0,0.0,1.0,0.0,1.0,0.0,unacc
0.0,0.0,1.0,0.0,1.0,1.0,unacc
0.0,0.0,1.0,0.0,1.0,2.0,unacc
0.0,0.0,1.0,0.0,2.0,0.0,unacc
0.0,0.0,1.0,0.0,2.0,1.0,unacc
0.0,0.0,1.0,0.0,2.0,2.0,unacc
0.0,0.0,1.0,1.0,0.0,0.0,unacc
0.0,0.0,1.0,1.0,0.0,1.0,acc
0.0,0.0,1.0,1.0,0.0,2.0,good
0.0,0.0,1.0,1.0,1.0,0.0,unacc
0.0,0.0,1.0,1.0,1.0,1.0,acc
0.0,0.0,1.0,1.0,1.0,2.0,good
0.0,0.0,1.0,1.0,2.0,0.0,unacc
0.0,0.0,1.0,1.0,2.0,1.0,good
0.0,0.0,1.0,1.0,2.0,2.0,vgood
0.0,0.0,1.0,2.0,0.0,0.0,unacc
0.0,0.0,1.0,2.0,0.0,1.0,acc
0.0,0.0,1.0,2.0,0.0,2.0,good
0.0,0.0,1.0,2.0,1.0,0.0,unacc
0.0,0.0,1.0,2.0,1.0,1.0,good
0.0,0.0,1.0,2.0,1.0,2.0,vgood
0.0,0.0,1.0,2.0,2.0,0.0,unacc
0.0,0.0,1.0,2.0,2.0,1.0,good
0.0,0.0,1.0,2.0,2.0,2.0,vgood
0.0,0.0,2.0,0.0,0.0,0.0,unacc
0.0,0.0,2.0,0.0,0.0,1.0,unacc
0.0,0.0,2.0,0.0,0.0,2.0,unacc
0.0,0.0,2.0,0.0,1.0,0.0,unacc
0.0,0.0,2.0,0.0,1.0,1.0,unacc
0.0,0.0,2.0,0.0,1.0,2.0,unacc
0.0,0.0,2.0,0.0,2.0,0.0,unacc
0.0,0.0,2.0,0.0,2.0,1.0,unacc
0.0,0.0,2.0,0.0,2.0,2.0,unacc
0.0,0.0,2.0,1.0,0.0,0.0,unacc
0.0,0.0,2.0,1.0,0.0,1.0,acc
0.0,0.0,2.0,1.0,0.0,2.0,good
0.0,0.0,2.0,1.0,1.0,0.0,unacc
0.0,0.0,2.0,1.0,1.0,1.0,good
0.0,0.0,2.0,1.0,1.0,2.0,vgood
0.0,0.0,2.0,1.0,2.0,0.0,unacc
0.0,0.0,2.0,1.0,2.0,1.0,good
0.0,0.0,2.0,1.0,2.0,2.0,vgood
0.0,0.0,2.0,2.0,0.0,0.0,unacc
0.0,0.0,2.0,2.0,0.0,1.0,acc
0.0,0.0,2.0,2.0,0.0,2.0,good
0.0,0.0,2.0,2.0,1.0,0.0,unacc
0.0,0.0,2.0,2.0,1.0,1.0,good
0.0,0.0,2.0,2.0,1.0,2.0,vgood
0.0,0.0,2.0,2.0,2.0,0.0,unacc
0.0,0.0,2.0,2.0,2.0,1.0,good
0.0,0.0,2.0,2.0,2.0,2.0,vgood
0.0,0.0,3.0,0.0,0.0,0.0,unacc
0.0,0.0,3.0,0.0,0.0,1.0,unacc
0.0,0.0,3.0,0.0,0.0,2.0,unacc
0.0,0.0,3.0,0.0,1.0,0.0,unacc
0.0,0.0,3.0,0.0,1.0,1.0,unacc
0.0,0.0,3.0,0.0,1.0,2.0,unacc
0.0,0.0,3.0,0.0,2.0,0.0,unacc
0.0,0.0,3.0,0.0,2.0,1.0,unacc
0.0,0.0,3.0,0.0,2.0,2.0,unacc
0.0,0.0,3.0,1.0,0.0,0.0,unacc
0.0,0.0,3.0,1.0,0.0,1.0,acc
0.0,0.0,3.0,1.0,0.0,2.0,good
0.0,0.0,3.0,1.0,1.0,0.0,unacc
0.0,0.0,3.0,1.0,1.0,1.0,good
0.0,0.0,3.0,1.0,1.0,2.0,vgood
0.0,0.0,3.0,1.0,2.0,0.0,unacc
0.0,0.0,3.0,1.0,2.0,1.0,good
0.0,0.0,3.0,1.0,2.0,2.0,vgood
0.0,0.0,3.0,2.0,0.0,0.0,unacc
0.0,0.0,3.0,2.0,0.0,1.0,acc
0.0,0.0,3.0,2.0,0.0,2.0,good
0.0,0.0,3.0,2.0,1.0,0.0,unacc
0.0,0.0,3.0,2.0,1.0,1.0,good
0.0,0.0,3.0,2.0,1.0,2.0,vgood
0.0,0.0,3.0,2.0,2.0,0.0,unacc
0.0,0.0,3.0,2.0,2.0,1.0,good
0.0,0.0,3.0,2.0,2.0,2.0,vgood
